cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,current_zscore,projected_zscore,projected_hi,projected_lo,category,indicator,timestamp,simulations
2020,President,polls-plus,6/26/2020,Trump,Biden,"",-10.7598,-8.174593,-7.282703,-9.066483,spending,Personal consumption expenditures,11:12:25 10 Aug 2020,40000
2020,President,polls-plus,6/26/2020,Trump,Biden,"",-4.2255,-2.933873,-2.041984,-3.825763,manufacturing,Industrial production,11:12:25 10 Aug 2020,40000
2020,President,polls-plus,6/26/2020,Trump,Biden,"",-6.736466,-5.471288,-4.579399,-6.363178,jobs,Nonfarm payrolls,11:12:25 10 Aug 2020,40000
2020,President,polls-plus,6/26/2020,Trump,Biden,"",1.008668,1.223856,2.115745,.3319659,inflation,Consumer price index,11:12:25 10 Aug 2020,40000
2020,President,polls-plus,6/26/2020,Trump,Biden,"",6.979816,7.111272,8.003162,6.219383,income,Real disposable personal income,11:12:25 10 Aug 2020,40000
2020,President,polls-plus,6/26/2020,Trump,Biden,"",-2.250335,-1.353948,-.7232863,-1.984609,combined,Average of all six indicators,11:12:25 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",.4069038,.2624562,1.158407,-.6334944,stock market,S&P 500,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",-10.7598,-8.102395,-7.206444,-8.998345,spending,Personal consumption expenditures,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",-4.2255,-2.860122,-1.964171,-3.756073,manufacturing,Industrial production,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",-6.736466,-5.42228,-4.526329,-6.318231,jobs,Nonfarm payrolls,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",1.008668,1.22522,2.121171,.3292693,inflation,Consumer price index,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",6.979816,7.115183,8.011134,6.219233,income,Real disposable personal income,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/25/2020,Trump,Biden,"",-2.221063,-1.29699,-.6634567,-1.930522,combined,Average of all six indicators,11:14:55 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",.3310905,.2006916,1.101043,-.6996596,stock market,S&P 500,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",-10.7598,-8.098073,-7.197722,-8.998425,spending,Personal consumption expenditures,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",-4.2255,-2.874691,-1.97434,-3.775043,manufacturing,Industrial production,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",-6.736466,-5.422473,-4.522122,-6.322824,jobs,Nonfarm payrolls,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",1.008668,1.226584,2.126936,.3262331,inflation,Consumer price index,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",6.979816,7.105693,8.006044,6.205342,income,Real disposable personal income,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/24/2020,Trump,Biden,"",-2.233698,-1.310378,-.6737335,-1.947022,combined,Average of all six indicators,11:16:09 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",.5183388,.3505695,1.254887,-.5537478,stock market,S&P 500,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",-10.7598,-8.022254,-7.117937,-8.926571,spending,Personal consumption expenditures,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",-4.2255,-2.795821,-1.891504,-3.700139,manufacturing,Industrial production,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",-6.736466,-5.370564,-4.466246,-6.274881,jobs,Nonfarm payrolls,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",1.008668,1.227949,2.132266,.3236315,inflation,Consumer price index,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",6.979816,7.110468,8.014785,6.206151,income,Real disposable personal income,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/23/2020,Trump,Biden,"",-2.20249,-1.249942,-.6104931,-1.889391,combined,Average of all six indicators,11:16:41 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",.4900356,.3272957,1.23614,-.5815482,stock market,S&P 500,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",-10.7598,-8.004995,-7.096151,-8.913839,spending,Personal consumption expenditures,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",-4.2255,-2.793463,-1.884619,-3.702307,manufacturing,Industrial production,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",-6.736466,-5.361315,-4.452471,-6.270159,jobs,Nonfarm payrolls,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",1.008668,1.229313,2.138157,.3204694,inflation,Consumer price index,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",6.979816,7.103568,8.012411,6.194724,income,Real disposable personal income,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/22/2020,Trump,Biden,"",-2.207207,-1.249933,-.6072831,-1.892582,combined,Average of all six indicators,11:15:47 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",.4465198,.2919726,1.20538,-.6214345,stock market,S&P 500,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",-10.7598,-7.991981,-7.078574,-8.905388,spending,Personal consumption expenditures,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",-4.2255,-2.796734,-1.883327,-3.710141,manufacturing,Industrial production,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",-6.736466,-5.355216,-4.441808,-6.268623,jobs,Nonfarm payrolls,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",1.008668,1.230678,2.144085,.3172705,inflation,Consumer price index,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",6.979816,7.09579,8.009197,6.182383,income,Real disposable personal income,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/21/2020,Trump,Biden,"",-2.21446,-1.254248,-.6083722,-1.900125,combined,Average of all six indicators,11:18:56 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",.4465198,.2908453,1.208726,-.6270356,stock market,S&P 500,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",-10.7598,-7.966545,-7.048664,-8.884426,spending,Personal consumption expenditures,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",-4.2255,-2.78371,-1.86583,-3.701591,manufacturing,Industrial production,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",-6.736466,-5.340023,-4.422142,-6.257904,jobs,Nonfarm payrolls,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",1.008668,1.232042,2.149923,.3141612,inflation,Consumer price index,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",6.979816,7.090512,8.008393,6.172631,income,Real disposable personal income,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/20/2020,Trump,Biden,"",-2.21446,-1.246146,-.5971066,-1.895186,combined,Average of all six indicators,11:21:24 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",.4465198,.289718,1.212073,-.6326367,stock market,S&P 500,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",-10.7598,-7.941109,-7.018754,-8.863463,spending,Personal consumption expenditures,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",-4.2255,-2.770687,-1.848332,-3.693041,manufacturing,Industrial production,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",-6.736466,-5.324829,-4.402474,-6.247184,jobs,Nonfarm payrolls,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",1.008668,1.233406,2.155761,.3110517,inflation,Consumer price index,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",6.979816,7.085235,8.007589,6.16288,income,Real disposable personal income,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/19/2020,Trump,Biden,"",-2.21446,-1.238044,-.585841,-1.890248,combined,Average of all six indicators,11:45:11 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",.4893447,.3229578,1.249795,-.6038796,stock market,S&P 500,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",-10.7598,-7.904316,-6.977479,-8.831154,spending,Personal consumption expenditures,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",-4.2255,-2.742626,-1.815789,-3.669464,manufacturing,Industrial production,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",-6.736466,-5.301227,-4.37439,-6.228065,jobs,Nonfarm payrolls,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",1.008668,1.234771,2.161608,.3079334,inflation,Consumer price index,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",6.979816,7.082295,8.009132,6.155457,income,Real disposable personal income,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,"",-2.207323,-1.218024,-.5626514,-1.873397,combined,Average of all six indicators,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",.4875406,.3209704,1.252436,-.610495,stock market,S&P 500,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",-10.7598,-7.879879,-6.948413,-8.811344,spending,Personal consumption expenditures,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",-4.2255,-2.730895,-1.799429,-3.66236,manufacturing,Industrial production,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",-6.736466,-5.286753,-4.355287,-6.218218,jobs,Nonfarm payrolls,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",1.008668,1.236135,2.167601,.3046698,inflation,Consumer price index,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",6.979816,7.076823,8.008288,6.145358,income,Real disposable personal income,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,"",-2.207623,-1.2106,-.5519542,-1.869245,combined,Average of all six indicators,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",.5156969,.3424913,1.27858,-.5935976,stock market,S&P 500,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",-10.7598,-7.847074,-6.910985,-8.783163,spending,Personal consumption expenditures,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",-4.2255,-2.708039,-1.77195,-3.644128,manufacturing,Industrial production,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",-6.736466,-5.266052,-4.329963,-6.202141,jobs,Nonfarm payrolls,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",1.008668,1.2375,2.173589,.3014107,inflation,Consumer price index,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",6.979816,7.07309,8.009179,6.137001,income,Real disposable personal income,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,"",-2.202931,-1.194681,-.5327659,-1.856596,combined,Average of all six indicators,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",.3826116,.237964,1.178187,-.7022586,stock market,S&P 500,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",-10.7598,-7.859488,-6.919266,-8.799711,spending,Personal consumption expenditures,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",-4.2255,-2.745417,-1.805194,-3.685639,manufacturing,Industrial production,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",-6.736466,-5.279081,-4.338859,-6.219304,jobs,Nonfarm payrolls,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",1.008668,1.238864,2.179087,.2986415,inflation,Consumer price index,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",6.979816,7.059917,8.00014,6.119695,income,Real disposable personal income,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/15/2020,Trump,Biden,"",-2.225111,-1.22454,-.5597023,-1.889378,combined,Average of all six indicators,11:27:55 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",.3361953,.200768,1.140658,-.7391223,stock market,S&P 500,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",-10.7598,-8.093788,-7.153898,-9.033678,spending,Personal consumption expenditures,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",-4.591266,-3.528558,-2.588667,-4.468448,manufacturing,Industrial production,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",-6.736466,-5.42804,-4.488149,-6.36793,jobs,Nonfarm payrolls,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",.9519582,1.197694,2.137585,.257804,inflation,Consumer price index,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",6.979816,6.920662,7.860552,5.980772,income,Real disposable personal income,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/14/2020,Trump,Biden,"",-2.30326,-1.45521,-.7906076,-2.119813,combined,Average of all six indicators,11:51:25 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",.3361953,.19995,1.144291,-.7443905,stock market,S&P 500,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",-10.7598,-8.070064,-7.125723,-9.014404,spending,Personal consumption expenditures,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",-4.591266,-3.517733,-2.573393,-4.462074,manufacturing,Industrial production,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",-6.736466,-5.414056,-4.469715,-6.358397,jobs,Nonfarm payrolls,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",.9519582,1.199219,2.143559,.2548783,inflation,Consumer price index,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",6.979816,6.914541,7.858881,5.9702,income,Real disposable personal income,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/13/2020,Trump,Biden,"",-2.30326,-1.448024,-.7802742,-2.115773,combined,Average of all six indicators,11:52:52 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",.3361953,.1991321,1.147923,-.7496587,stock market,S&P 500,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",-10.7598,-8.046338,-7.097547,-8.995129,spending,Personal consumption expenditures,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",-4.591266,-3.506908,-2.558118,-4.455699,manufacturing,Industrial production,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",-6.736466,-5.400072,-4.451281,-6.348863,jobs,Nonfarm payrolls,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",.9519582,1.200743,2.149534,.2519526,inflation,Consumer price index,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",6.979816,6.90842,7.857211,5.959629,income,Real disposable personal income,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/12/2020,Trump,Biden,"",-2.30326,-1.440837,-.7699409,-2.111734,combined,Average of all six indicators,11:22:22 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",.2451606,.1284725,1.081506,-.8245605,stock market,S&P 500,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",-10.7598,-8.049109,-7.096076,-9.002142,spending,Personal consumption expenditures,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",-4.591266,-3.531708,-2.578676,-4.484742,manufacturing,Industrial production,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",-6.736466,-5.406079,-4.453046,-6.359112,jobs,Nonfarm payrolls,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",.9519582,1.202268,2.155301,.2492352,inflation,Consumer price index,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",6.979816,6.896646,7.849679,5.943613,income,Real disposable personal income,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,"",-2.318433,-1.459918,-.7860221,-2.133814,combined,Average of all six indicators,11:31:50 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",.6686627,.4528901,1.408856,-.5030753,stock market,S&P 500,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",-10.7598,-7.904923,-6.948957,-8.860888,spending,Personal consumption expenditures,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",-4.591266,-3.358653,-2.402688,-4.314619,manufacturing,Industrial production,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",-6.736466,-5.30103,-4.345065,-6.256996,jobs,Nonfarm payrolls,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",.9519582,1.203793,2.159758,.2478272,inflation,Consumer price index,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",6.979816,6.916322,7.872287,5.960356,income,Real disposable personal income,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,"",-2.247849,-1.331934,-.655964,-2.007903,combined,Average of all six indicators,11:34:24 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",.7088988,.4831597,1.443602,-.4772825,stock market,S&P 500,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",-10.7598,-7.869875,-6.909433,-8.830317,spending,Personal consumption expenditures,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",-4.591266,-3.332276,-2.371833,-4.292718,manufacturing,Industrial production,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",-6.736466,-5.278279,-4.317837,-6.238721,jobs,Nonfarm payrolls,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",.9519582,1.205317,2.16576,.2448751,inflation,Consumer price index,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",6.979816,6.912737,7.873179,5.952295,income,Real disposable personal income,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/9/2020,Trump,Biden,"",-2.241143,-1.313203,-.6340674,-1.992338,combined,Average of all six indicators,11:57:35 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",.7668824,.5268562,1.491683,-.4379705,stock market,S&P 500,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",-10.7598,-7.829643,-6.864817,-8.79447,spending,Personal consumption expenditures,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",-4.591266,-3.298822,-2.333995,-4.263649,manufacturing,Industrial production,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",-6.736466,-5.251544,-4.286718,-6.216371,jobs,Nonfarm payrolls,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",.9519582,1.206842,2.171669,.2420152,inflation,Consumer price index,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",6.979816,6.910297,7.875124,5.945471,income,Real disposable personal income,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/8/2020,Trump,Biden,"",-2.231479,-1.289336,-.6071002,-1.971571,combined,Average of all six indicators,11:59:04 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",.683283,.462959,1.432039,-.506121,stock market,S&P 500,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",-10.7598,-7.830236,-6.861156,-8.799316,spending,Personal consumption expenditures,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",-4.591266,-3.32063,-2.35155,-4.28971,manufacturing,Industrial production,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",-6.736466,-5.255864,-4.286784,-6.224944,jobs,Nonfarm payrolls,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",.9519582,1.208367,2.177446,.2392866,inflation,Consumer price index,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",6.979816,6.899012,7.868092,5.929932,income,Real disposable personal income,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/7/2020,Trump,Biden,"",-2.245412,-1.306065,-.6208224,-1.991308,combined,Average of all six indicators,11:28:26 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",.683283,.461176,1.434697,-.512345,stock market,S&P 500,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",-10.7598,-7.806159,-6.832638,-8.77968,spending,Personal consumption expenditures,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",-4.591266,-3.309058,-2.335537,-4.282579,manufacturing,Industrial production,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",-6.736466,-5.241427,-4.267906,-6.214948,jobs,Nonfarm payrolls,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",.9519582,1.209891,2.183412,.2363701,inflation,Consumer price index,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",6.979816,6.893066,7.866587,5.919546,income,Real disposable personal income,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/6/2020,Trump,Biden,"",-2.245412,-1.298752,-.6103685,-1.987135,combined,Average of all six indicators,11:47:23 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",.683283,.4593931,1.437355,-.518569,stock market,S&P 500,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",-10.7598,-7.782082,-6.80412,-8.760044,spending,Personal consumption expenditures,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",-4.591266,-3.297486,-2.319524,-4.275448,manufacturing,Industrial production,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",-6.736466,-5.226991,-4.249029,-6.204953,jobs,Nonfarm payrolls,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",.9519582,1.211416,2.189378,.2334537,inflation,Consumer price index,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",6.979816,6.887121,7.865083,5.909159,income,Real disposable personal income,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/5/2020,Trump,Biden,"",-2.245412,-1.291438,-.5999145,-1.982962,combined,Average of all six indicators,11:40:55 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",.4981917,.3200221,1.28184,-.6417959,stock market,S&P 500,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",-10.7598,-7.812701,-6.850883,-8.774519,spending,Personal consumption expenditures,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",-4.591266,-3.360519,-2.398701,-4.322337,manufacturing,Industrial production,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",-7.845784,-6.760264,-5.798446,-7.722082,jobs,Nonfarm payrolls,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",.9519582,1.21294,2.174758,.2511222,inflation,Consumer price index,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",6.979816,6.869116,7.830935,5.907298,income,Real disposable personal income,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/4/2020,Trump,Biden,"",-2.461147,-1.588567,-.9084594,-2.268676,combined,Average of all six indicators,12:03:40 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",.5244246,.3391895,1.305371,-.6269922,stock market,S&P 500,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",-10.7598,-7.781172,-6.814991,-8.747354,spending,Personal consumption expenditures,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",-4.591266,-3.338948,-2.372767,-4.30513,manufacturing,Industrial production,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",-7.845784,-6.740066,-5.773884,-7.706247,jobs,Nonfarm payrolls,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",.9519582,1.214261,2.180442,.2480791,inflation,Consumer price index,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",6.979816,6.862531,7.828713,5.896349,income,Real disposable personal income,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/3/2020,Trump,Biden,"",-2.456775,-1.574034,-.8908406,-2.257228,combined,Average of all six indicators,11:24:29 10 Aug 2020,40000
2020,President,polls-plus,6/2/2020,Trump,Biden,"",.4291241,.267785,1.238005,-.7024354,stock market,S&P 500,11:34:32 10 Aug 2020,40000
2020,President,polls-plus,6/2/2020,Trump,Biden,"",-10.7598,-7.785295,-6.815074,-8.755515,spending,Personal consumption expenditures,11:34:32 10 Aug 2020,40000
2020,President,polls-plus,6/2/2020,Trump,Biden,"",-4.591266,-3.366228,-2.396008,-4.336449,manufacturing,Industrial production,11:34:32 10 Aug 2020,40000
2020,President,polls-plus,6/2/2020,Trump,Biden,"",-7.845784,-6.747392,-5.777171,-7.717612,jobs,Nonfarm payrolls,11:34:32 10 Aug 2020,40000
2020,President,polls-plus,6/2/2020,Trump,Biden,"",.9519582,1.215581,2.185802,.2453608,inflation,Consumer price index,11:34:32 10 Aug 2020,40000
2020,President,polls-plus,6/2/2020,Trump,Biden,"",6.979816,6.848004,7.818224,5.877783,income,Real disposable personal income,11:34:32 10 Aug 2020,40000
